x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW
-1.4354314033851996,-0.8493740954084893,0.09072282050956433,0.2905184127068217
0.8315524553780392,0.5949145273590768,-0.045148654635328786,-0.12667894964383292
0.8030269667851778,-0.2707322412358855,1.2768808990417861,1.436902060600178
0.7857524834142774,0.14441280832678743,0.47764287994960974,0.30107296137979744
-1.7212623533700024,-0.6278281361436349,-0.6262483142105911,-0.5347668370002678
0.5740028036149333,-0.8438643295637891,1.540365137640814,1.3259479769414062
-1.1103809818850137,-0.8485157739075053,0.7633621596684683,0.8491930912944012
0.7240647932006132,-0.21391239882535765,0.43866015852517504,0.41199102245531655
0.8407059454623781,2.0444849285739237,0.7440000272741216,0.529920518677486
-0.9704673332991336,-0.6673621286659117,0.3427842198945234,0.31006358803914247
0.8354993606779569,1.9730292316640095,0.9707979214118424,1.041912804025493
0.0719787606743333,-0.8070571844479283,0.2318102666749941,0.21614347866028868
-1.7194441257395483,-0.7556523098376634,-1.3589600423616455,-1.3688665338223154
-1.9579100092903496,-0.4427167310599613,-0.5666565021277987,-0.4363495404500224
0.3345115057415532,-0.8476770269806363,0.9610255688106354,1.131644181883713
0.8407415518027771,1.5977638436386845,0.5786313085997778,0.5156852666894176
0.823231343417788,1.330959173360493,-0.3815271112625682,-0.23709389058890504
0.8361971235161221,-0.26734618016748113,-0.19376305258402968,-0.3858802796525298
0.8347831254511888,1.0297035449624732,0.31465510120324214,0.30200081445946925
0.8355322246744278,0.5302838474735563,-1.0701226013723053,-1.0759837417416176
0.3389521482326865,0.08262405240536788,-1.0179575653980835,-0.8255904165828735
-0.20167086858624736,-0.8297046505981497,0.24551124246474246,0.1823710476465673
-0.46566127599951107,-0.6526278885774749,0.16944312737371098,0.26081701603582164
0.4815798885116425,-0.8512378722582802,1.9338363988037734,1.9544573852249545
0.6802554072737567,-0.847729424186099,0.5839770086352335,0.5557145231236111
0.08563106346977943,-0.75191792139194,0.005433623064359701,0.006300756787070773
0.8010602747266287,1.5772367231967914,-0.7770578115501947,-0.6926076654659409
-1.4829353024225507,-0.8199734500469479,-1.557913128034644,-1.349345207282575
0.8178010748791419,0.8798519775837039,0.36652898770323644,0.19030012272936556
0.840984764761673,1.9330193368396973,1.0654287272665537,0.8052040051586913
0.8386760417412145,0.6574416035642013,1.939164334659943,1.8103982188035006
0.5814569953186898,0.7118763268262632,-1.5691878728051956,-1.4127231967464577
0.8263615544081091,-0.4327822750571283,0.44830519674518204,0.608134478378648
-0.1666044540894654,-0.8480792097564477,0.28572761036535516,0.30741900630019803
0.830570011569557,1.4288733544016925,-0.8141513397830381,-0.802982912253213
0.8387696714457106,0.7822149190256654,-0.869166074707374,-0.8890507389995681
0.37950218577825046,-0.8309056054403743,-0.20456345581360302,-0.2652512076366912
0.799300647908499,-0.6706867565310621,-0.9775248680988272,-0.8561622885442387
0.8317431703733185,0.37160156684945955,-0.14200518278484625,0.020741852038862942
0.8396916005003036,2.5015906271441097,-0.9533005989633291,-0.9556491620209409
-0.7332511778851444,-0.8495549488331375,0.9232524808995991,0.7087480941815578
0.8387736552017206,-0.2524196901193535,0.5435811554951155,0.41705788556726353
0.8361962449434748,1.1637883853769695,-1.3907068047870856,-1.6155147456956163
-2.1903325658551536,-0.8505013694067008,0.9749342432565092,0.7912694418984799
0.5793228831563269,-0.7794340523608582,0.8311958653345938,0.6126072657089601
0.7461231318586486,0.0984063415733483,-1.4876872999913966,-1.5824735851150518
0.7334102711180651,-0.6730524204892558,-0.3708105946423077,-0.451690772541308
0.8320787861452569,0.8266260277748101,-1.1391439312685603,-1.3016367079121816
-1.025479042155237,-0.8460804063436556,0.9515350281817864,1.022223367098963
0.8402694081411738,0.8712925459408479,-0.20865850251727205,-0.2286373247370723
-0.0009046431710080192,-0.8511007913994351,0.08415041012043394,0.23664858758037244
-1.6616656125432592,-0.7965098323774429,-0.9321940345774791,-0.7607125402193508
0.8222762118189015,2.6891978231094495,-0.2389716632839776,-0.40472485254303564
-1.9372314752464752,-0.8514824299706781,0.5277406016014634,0.677313338237458
0.7756245383700798,1.8236712197886125,-1.1656449698207216,-1.0219309794494824
-2.794161931268747,-0.8227080315889118,2.8165585464505507,2.691955478323197
-1.3037431763489336,-0.7794241796744628,-0.3098327551090914,-0.38736942281620945
-0.4284673129812338,-0.7722661084795823,-0.0826584901169595,0.11989237030007274
0.6626322574637615,0.7150037256414663,-1.1822432777246563,-1.4104257382012713
0.8365846535805664,1.889744735407215,-0.9663373509891992,-0.8677804660526953
0.6824981966927725,-0.8340555789396782,-0.058053734408499404,0.09860764908805489
-1.8296219424917717,-0.8128987636865428,-1.1639449015311922,-1.0090095880210541
-1.2785904260851975,-0.849250407664146,1.4902333927265259,1.6988277271049355
0.30537838961821073,-0.44950117332601564,-1.1456106925159473,-1.0942229457452557
0.29707829214166637,-0.8506548741602289,1.400273441823368,1.4016032390985274
-1.3703138801152288,-0.8461940768847224,-0.8607310756730437,-1.0282917572892112
