Run_ID,Feed_Temp_K,Feed_Press_Pa,Benzene_Frac,Stages,Feed_Stage,Reflux_Ratio,Bottoms_Rate,x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW,Converged
2126,330.58587824111606,123225.7742373877,0.3140879542556606,28,12,4.439642597430024,51.56311607566419,0,0,0,0,False
2127,338.1305889806932,122218.61245141154,0.6499030942915294,26,12,2.2914232162198434,44.74315795160478,0,0,0,0,False
2128,300.26705930416813,116350.00944908815,0.5332983799928058,22,10,3.1463821519450743,57.37900601734164,0,0,0,0,False
2129,324.31843562343374,113132.79972967182,0.4673119974314983,26,6,2.450906924693688,42.28059862722457,0,0,0,0,False
2130,348.6436219427603,120645.48718217186,0.4813033626256028,25,11,1.6149257352473403,48.76022968124285,0,0,0,0,False
2131,306.72256947050016,101421.39408976688,0.5519085730741802,17,10,2.5575862892659735,57.03645387592381,0.5797612289465004,0.0011502730691140364,130185.9694895256,139977.42556560185,True
2132,337.5106250755663,108200.47544274465,0.6830841627146305,29,11,2.3765129716840843,52.09341448023044,0,0,0,0,False
2133,345.3337572918822,133479.63954546567,0.6682923844703363,25,7,4.277790996492676,55.839275294608335,0,0,0,0,False
2134,329.0705668075101,144304.21239378885,0.41264710419317263,23,11,4.855011324672983,41.248953163904126,0,0,0,0,False
2135,349.4227784715615,143113.24801170494,0.34435625079417764,16,10,3.75549586563916,45.08984678353676,0.3584271355512891,0.0010003928024839986,173207.3086961533,177001.48516094554,True
2136,325.2304376961223,119242.00200249763,0.49282247709591914,16,11,3.5146675921909027,50.11608286844019,0.5146441269151469,0.0037403016335539915,165693.40387653484,172787.10835884613,True
2137,323.7326916758733,111083.41468075848,0.4602700210462388,16,13,4.286348989220308,57.00383034456611,0.48314904656098906,0.014722313090588225,192333.94032068626,199863.66017021507,True
2138,341.0848405629772,133894.85700385837,0.3801453791507979,29,12,3.2718419206948415,50.85984495232826,0,0,0,0,False
2139,340.0344878965531,104815.06593904961,0.5896185832498857,15,12,2.7239857580508833,51.72725088508447,0.6150168307742009,0.02957008863332699,137245.52634518675,141314.97026428863,True
2140,318.4130607954501,113239.87832019472,0.4286713039011928,27,13,1.6508453952225493,48.408719318427,0,0,0,0,False
2141,320.5695650948393,118189.7946843639,0.35397660071604853,15,8,1.6175854460992816,41.341106118054384,0.36717916733441786,0.0008323404481232604,95761.77767178132,104446.58017371032,True
2142,336.81467935155194,136283.04790915878,0.3703579585185114,22,8,2.695816035225617,48.8028027951885,0,0,0,0,False
2143,298.90092088407516,124270.19961823752,0.6642134336310982,26,11,1.590555404384594,44.78267153006934,0,0,0,0,False
2144,300.1462616771786,147496.62081182783,0.32169531998754836,27,9,4.0526247560979565,48.19526669455076,0,0,0,0,False
2145,320.31844975917016,104942.28790944595,0.39527567728588653,26,13,4.13889025950399,41.68419651272407,0,0,0,0,False
2146,332.4107188953565,121962.90068574587,0.587017698047912,29,11,1.2725929244663605,48.00686492382101,0,0,0,0,False
2147,315.08572793620834,122919.2504696653,0.6303695588155533,21,7,3.288177034296268,51.402070988230626,0,0,0,0,False
2148,325.7249596239089,142449.85142549043,0.47272347144025173,20,13,4.718998358791116,53.04315499393354,0.4951571676011558,0.000543743497579974,209025.22674714256,216149.95332870152,True
2149,298.51121710708236,137150.3827618295,0.37980295197042124,18,12,1.404945200465259,42.38792088558407,0.39422741704753245,0.0022308628273424425,88111.23940922887,100172.31724869963,True
2150,341.98507283105783,105348.23798209806,0.5843304057488579,20,9,3.5486496453156864,56.16019805414524,0.6132380526476862,3.6655566338878125e-05,166867.91177199667,170638.32925031427,True
2151,338.02276599913614,126809.97329987906,0.4073948291090309,18,9,4.254990144150853,46.04283276761605,0.4242737471679797,9.614146352222039e-05,192343.01779317282,197752.26027171934,True
2152,321.0865126678302,102110.52104252542,0.3562906493146722,25,6,1.9387784157328736,57.71794368548291,0,0,0,0,False
2153,303.51129639294504,147196.51031228073,0.39232608030756116,20,9,1.4308762793436636,54.09140525928395,0.4116132324620649,4.2762786607719954e-05,88192.84631801378,99398.87351485757,True
2154,291.58772571284186,111214.56924744174,0.5382247659319975,29,13,3.3620908844367623,51.809215769787066,0,0,0,0,False
2155,342.1376780883786,106674.48513278447,0.3395112147447742,18,8,1.6940837904502275,42.938008781337814,0.35274272549628855,6.824671718016147e-05,98274.10391437993,103385.58747286125,True
2156,290.7576122273977,112048.3026461947,0.4424316490960755,29,5,4.282331316015115,44.62725700242776,0,0,0,0,False
2157,327.3818722920973,101408.647427823,0.5197526682737871,20,10,2.1573074948156057,46.55369063898121,0.5411228938772139,0.00010356966087099722,116463.25704392251,123049.14253721389,True
2158,321.4238617780825,141343.82893020322,0.34487344193215835,27,5,2.733095062480305,52.605949286849814,0,0,0,0,False
2159,331.5193569707156,117422.78532243785,0.45070903714092725,26,5,3.5291270250847537,54.156174568265186,0,0,0,0,False
2160,341.4039386436482,103867.386305099,0.41297921456667996,24,10,3.562747000159165,59.3802701469682,0,0,0,0,False
2161,308.32412932163345,127945.22943920884,0.4739988360028362,25,10,4.808154409731196,44.649584567555735,0,0,0,0,False
2162,291.97836846716484,124263.65199875804,0.5778061363382021,17,8,1.2825252665099176,48.495534906513015,0.6023362965711996,0.00040833207081491043,84315.26538723435,96245.59788783471,True
2163,332.14598793725764,144013.92595224222,0.3986333885245379,27,6,2.533096051550321,49.89916411401281,0,0,0,0,False
2164,303.24579522688373,126867.64388317944,0.5098057654680679,19,7,4.979385072515949,51.852316268916795,0.5333071513004083,9.924711923783924e-06,219332.55016480404,229890.58088131392,True
2165,323.02920495747577,131107.4526305971,0.4743415520541472,20,10,2.688891728379846,57.462005411916614,0.4988414916464932,7.882811409024417e-05,134282.2054296731,141851.4794260437,True
2166,316.04929085296965,135437.55917068,0.5379844793489862,24,12,4.754830868872377,56.59725878972966,0,0,0,0,False
2167,307.26590577665394,121563.37225971467,0.6568005141240145,19,6,3.109282471732387,40.069299101320084,0.6793743162282483,9.713725174303077e-06,153512.8695105884,162659.05867433507,True
2168,346.2816034052906,102029.30140077104,0.509074019808401,16,6,2.610669954517456,44.02724501469828,0.5288619355891667,8.758546077959303e-05,133411.11815049857,136806.11390420067,True
2169,317.7241334904548,111188.76200874853,0.4374427247904342,26,7,2.6964868592414004,49.07754072027589,0,0,0,0,False
2170,298.6430413089478,134629.73635261995,0.3077735256440815,15,12,1.388486034280768,43.3154903848673,0.31919253560366634,0.01901051605744778,86812.81551841201,99322.51764188176,True
2171,321.3255765150839,127815.81201442666,0.47931544562815254,20,7,3.330781480607338,51.778348049313365,0.5014956112989355,5.796020134435794e-06,158548.00167965668,166363.63327791024,True
2172,313.84304195191953,100241.56119018908,0.5893218776176903,27,13,1.8843477293101456,56.13711403588452,0,0,0,0,False
2173,327.71222882502866,114929.18040099014,0.421492602104003,28,9,4.999029568902895,41.37337957324204,0,0,0,0,False
2174,316.9470650899363,149313.2765849946,0.526119621599086,15,8,4.310965437683976,47.82076523507216,0.5483167941114079,0.0006753566983052025,195749.61352202456,204022.60171490652,True
2175,323.99531414585226,103339.71121528618,0.3272596808441779,20,7,2.0672906648482448,40.70162522606341,0,0,0,0,False
2176,298.9237200803283,122811.41471462484,0.38711256873209776,26,7,2.283714874794583,56.825539489017814,0,0,0,0,False
2177,336.50311002878345,106095.17527103497,0.3612708373261674,17,6,2.0551880367053577,54.18656228359654,0.37915840717862104,3.0301814890735246e-05,110517.50688522194,116476.14864014137,True
2178,302.3749724136526,102651.25573944279,0.5964702282228673,17,8,4.119528827252171,47.890735792013686,0.6213933561545494,0.00016395084486109946,189390.0712501127,199621.8282401986,True
2179,300.0332056441245,135867.7244370692,0.6687373176165079,19,10,1.5296545373491806,50.78975843372984,0.6980586404013825,0.0004763333755014524,93589.22159538009,103825.50496945878,True
2180,339.1733000020354,130991.67992022578,0.4431914337913722,27,9,2.60953447718102,49.43551465695359,0,0,0,0,False
2181,307.49683056490176,124463.10355045323,0.36852367963402627,18,11,4.972128705744641,47.73674364270707,0.38446961602625135,0.00038122596653790907,217490.5215259659,228210.29673503063,True
2182,307.52592448999724,110875.93419034843,0.3060469906409969,21,13,2.923827883244969,48.79503557542054,0,0,0,0,False
2183,300.40618075686234,135940.73733630797,0.5477355057884222,16,6,2.1563465937017745,48.282504163957235,0.5710152771439645,0.00011479867042430599,116431.20084554898,127224.30686614195,True
2184,290.3889134485157,149828.59497591137,0.6234659846078399,24,13,3.749635360593042,53.295133343649596,0,0,0,0,False
2185,302.96018414891194,112124.58096084507,0.33180563600202967,20,6,3.5310232957702583,42.772390587308834,0,0,0,0,False
2186,337.72492510955357,137808.96929813153,0.4529412195048626,29,10,3.725310279975753,47.28840636421196,0,0,0,0,False
2187,300.6402383298565,131460.60766999697,0.5285630953057644,20,5,4.177106775744488,45.80978746767089,0.5499141662968644,1.1485682950552433e-06,191202.33264000993,202058.43041436656,True
2188,293.4077634932427,138936.03940558233,0.48791645919672244,28,8,2.4141179993479285,50.85354474303405,0,0,0,0,False
2189,339.79885617254877,148691.36541311623,0.5116845257387909,23,9,1.557009243509719,40.6729851265006,0,0,0,0,False
2190,313.6456815806322,115120.93013343029,0.6061809187899916,16,11,4.033244716372669,52.577866811196806,0.6338601891525342,0.004412850561658092,185463.56988782866,193861.49410065787,True
2191,317.77221099443506,127989.52912824767,0.6562905073939344,26,13,4.1191532702641585,53.526485067935795,0,0,0,0,False
2192,308.4009770197257,125732.85548108946,0.6615329307243898,26,9,3.0264481234049443,49.734780394499474,0,0,0,0,False
2193,341.3223599428842,129942.24174081463,0.6480053862669063,26,12,3.0178290525807876,46.3087550169957,0,0,0,0,False
2194,310.8049063229777,115627.5151409859,0.41924554850386786,28,13,3.4974273839440446,55.21118951606309,0,0,0,0,False
2195,339.56406328446803,110542.97520382723,0.4894700562170412,15,6,2.82550678912271,45.49536441253255,0.5092184655189929,0.00017587764050801152,140973.71007565354,145648.17735193617,True
2196,292.85969817978145,120190.25118522758,0.6193534319520289,28,9,2.664887564878674,51.870174845147076,0,0,0,0,False
2197,302.63697459290563,103329.10269443235,0.47661252730706527,25,7,2.0404366176248523,44.53665952007932,0,0,0,0,False
2198,342.8203037234055,145690.1418885918,0.4417725154398504,29,10,3.89583460368235,55.70382803764189,0,0,0,0,False
2199,327.99243885730414,147390.05243831532,0.3691056065501427,18,9,3.444055146727754,52.94428104490059,0.3869147648871986,0.00010356326868683652,161064.55093489352,168420.2121305342,True
2200,325.1759112453149,123837.61713569662,0.46011781327234313,18,5,3.711585458443058,58.48316080176652,0.4843919755319774,5.500238224144616e-06,171169.31030580605,178460.31148499093,True
2201,320.4468544709604,105291.50313475565,0.30074757496319476,22,9,1.7115694111035653,52.82486755516534,0,0,0,0,False
2202,313.9509313936492,128495.93223882325,0.5570863773817114,22,9,1.8342330225989663,54.12558236314393,0,0,0,0,False
2203,292.965964660438,144323.62943037046,0.4151427172945521,23,5,3.752927702435433,46.80395389070833,0,0,0,0,False
2204,344.7977707416353,127969.27606563574,0.3312588939841879,15,11,2.0519389888339656,41.832385149369024,0.34356086670132097,0.007441394496461534,111351.03174835832,116045.53712491239,True
2205,312.8644310794047,101485.37750634723,0.3537220561653193,29,9,2.759450807824559,56.12727756607217,0,0,0,0,False
2206,329.31214578810904,143817.31357344525,0.6118659524096595,22,7,1.2105747642316014,58.24371854931883,0,0,0,0,False
2207,304.90035203012144,146973.08986296406,0.4890609687917704,27,8,3.7944483227670167,53.96935854626876,0,0,0,0,False
2208,337.1320638493986,136322.4405350534,0.4346456618460908,29,8,3.273297709423171,48.583420636110496,0,0,0,0,False
2209,293.21784105654206,137782.78504100547,0.6353782087453346,16,7,1.8199074611860795,57.80541890050681,0.6674711043578216,0.0003880997100979406,103514.54219326573,114971.43418443443,True
2210,345.5055564698529,145451.76310631188,0.46584427014385393,18,9,2.0220281636146473,40.88281016792512,0.48273143580709116,0.00020547010410255307,111657.53859707854,115420.05076471751,True
2211,295.0689279086319,121625.08107700452,0.6231991997788662,16,5,3.9451850976600458,58.93070178292279,0.6554081173268674,4.269182056232555e-05,181249.3856296329,192487.97639944646,True
2212,332.7262346640496,146788.11615438698,0.3800645075716283,25,13,3.0768572321383214,53.66199702070812,0,0,0,0,False
2213,313.7981970812444,140836.90710095226,0.6846988292317399,15,9,2.819424422376138,44.26611956317411,0.7105400194166004,0.00323681756365903,142252.21689509318,150229.05617592242,True
2214,325.0624579348789,100135.32142761651,0.32148766771633575,26,10,2.082365006141229,49.82660148669767,0,0,0,0,False
2215,299.96688432082544,135987.01359843952,0.6731560719019731,27,11,1.562266067619387,59.772998013050056,0,0,0,0,False
2216,310.62710689679136,126438.94059942916,0.3345169272541755,28,11,3.8408148771499278,53.95497268039483,0,0,0,0,False
2217,290.5893032054698,122368.97933324313,0.43730795928633137,25,12,1.9204258890453474,58.187094106414825,0,0,0,0,False
2218,323.3548267965588,119231.78828569886,0.4978553697947685,16,11,1.8418462642201225,55.25412689576339,0.5221232979476622,0.0063526915802624515,103833.30482349453,111215.48205540613,True
2219,295.82247437099545,126025.56553262673,0.5962873276764142,19,11,3.277990548905163,59.759726149414455,0.6276883394946051,0.000464355609832628,156491.7739798949,167752.57393492362,True
2220,307.88066832820857,139386.02073724873,0.58532053106361,25,8,3.9522681153857233,55.655952037856466,0,0,0,0,False
2221,296.60211842816017,121841.39573050433,0.3227903724448342,20,11,2.0464427854276837,48.18687667057232,0.3370125942517167,0.00012812173517170487,110396.88248794846,123129.37057376883,True
2222,319.65070304432743,141216.48756717777,0.5776709499472314,26,10,3.960509913313169,49.061687754040186,0,0,0,0,False
2223,298.36995187140116,114075.07221686354,0.5628297628933875,27,6,1.584199587410104,55.88239838376789,0,0,0,0,False
2224,310.6603756904079,138182.13168468367,0.306138994964888,18,6,4.198094623435263,58.93594310702879,0,0,0,0,False
2225,299.8422487648267,119183.33348693975,0.3200922328639697,29,6,4.4257268560946,52.249872921390754,0,0,0,0,False
2226,323.9816143313441,105806.8329572066,0.6021235060605334,29,10,4.578180813853263,52.03734660545635,0,0,0,0,False
2227,313.65715190060956,123168.96302539615,0.6340532337713647,15,12,3.0580633220945823,55.77916805177833,0.6634625300236244,0.03009620123131555,149273.79198581353,157528.1307545021,True
2228,345.99058650089137,109051.68360532727,0.5208919400682427,18,9,3.6360183847373477,58.180906130577576,0.5479278313743097,0.00015575296331390263,169162.0127893848,172559.47387329687,True
2229,309.3164957631214,100076.76593820835,0.373588894129087,24,9,3.789307903895014,41.55776522388736,0,0,0,0,False
2230,313.9794454296039,113908.87889840054,0.5731158073381253,29,10,4.073729728165426,43.94135445567523,0,0,0,0,False
2231,329.86124336032424,118045.27544299778,0.3476466686788573,23,8,1.943468235334536,55.764330659168294,0,0,0,0,False
2232,332.4767057100802,102019.87903344314,0.5387974854761712,21,10,3.3864262723757914,57.013296051135214,0,0,0,0,False
2233,328.06597709303674,117354.70009718195,0.6953144643921892,28,11,1.705980603160449,53.77438601780028,0,0,0,0,False
2234,308.58583459237826,115274.60151750194,0.4991291111570264,24,9,3.606802704295494,47.14391106616987,0,0,0,0,False
2235,307.4638526188902,126112.38012166099,0.46931509059008236,15,8,4.152533281563274,56.48416068564067,0.4931154963727472,0.0006119165854878468,187667.57776405886,197793.40575212557,True
2236,346.4673409846004,120037.02106626079,0.6578259600974264,18,10,3.363929835006343,43.83030147372311,0.6826139762577639,0.0005063993128707246,162457.52020986466,165072.23870250976,True
2237,346.90050708928834,104906.10946645118,0.30949384816823483,24,6,3.131758635765876,44.44956074827648,0,0,0,0,False
2238,343.9843762538306,147839.7447938393,0.39485038198781053,20,11,2.5341296430883222,47.8575512173376,0.4119162318242628,0.00014185019612167574,128997.65266808883,133443.990737817,True
2239,311.80707068958634,147934.19211172574,0.44125248929082106,24,8,2.92559514999261,41.288791057773174,0,0,0,0,False
2240,347.9217768603039,130614.02022775574,0.44541802901726885,20,9,2.9661152330044045,52.55697656816838,0.46647408737351237,2.9330674547335407e-05,144731.8252454244,148194.41438978273,True
2241,312.95402884846214,101728.03511370283,0.6043078281114753,20,6,1.7891045486658674,58.73414206325518,0.6355472883488428,6.549144069163529e-06,102163.10043567597,110689.09353899605,True
2242,337.0004625959444,118556.04177710212,0.49809459649472143,27,9,3.1238780436403677,45.500408025769715,0,0,0,0,False
2243,346.6010152447599,137199.26838940562,0.4073381644484365,22,12,1.3594442220717136,41.21620969244022,0,0,0,0,False
2244,335.649813710317,120303.79636869777,0.4206822973103095,19,6,2.4378950649043567,58.549547665554734,0.44305310390683167,6.5834110575857505e-06,124506.43404939516,130252.59060390625,True
2245,346.6406123228827,143649.28472111796,0.6913477217725051,16,5,1.2917302595350675,58.465456041923986,0.7263512930639765,0.00013062241669792784,84223.7950935972,86674.84616541241,True
2246,329.5468180542775,103618.92377729947,0.6470266419706434,16,7,4.991050761688116,50.10083190982404,0.6751150657459091,0.00015928838184182657,221631.03288164927,227211.78473853966,True
2247,310.1501039150279,144267.29283803017,0.41465156812530063,22,9,3.4635557095551635,55.0959801163397,0,0,0,0,False
2248,343.8092506494585,129487.60632416981,0.6024657174730594,25,11,4.421031484469174,40.50920209017788,0,0,0,0,False
2249,314.2681936247672,104114.35631804423,0.41015738409420516,22,5,4.633641124911612,40.84560166455844,0,0,0,0,False
2250,337.3794230345412,106241.4976912182,0.5540284833306426,29,13,2.1794939777779665,45.531825320060655,0,0,0,0,False
2251,299.1404044413918,110693.1833442234,0.6713484371264028,18,12,1.6452455677844582,55.08677267445275,0.7031569374579403,0.005124829305026336,97477.84645358902,107846.80394787552,True
2252,340.7868386914754,105152.19887916029,0.5256847349162649,19,10,1.3029175794301462,57.48477048682441,0.5525933142542514,0.0003608667472915069,84110.08447871967,88390.45848889179,True
2253,345.00304150417264,115359.20999644874,0.6135039293864741,18,5,2.145858709493412,41.0577671130234,0.6352920008974846,1.2411863819977195e-05,117213.8375586851,120293.90069439542,True
2254,327.8700471870411,112703.02178485821,0.4014736125025923,20,5,4.36459161662895,45.92888000947357,0,0,0,0,False
2255,347.25902213094406,109468.34554270245,0.5528275753345395,18,11,3.587237802803875,42.19033230782248,0.5732051795736733,0.0008322949930957904,170228.67646606368,173218.77028134398,True
2256,306.59653740294027,123067.70990276049,0.6887181664183217,27,10,2.8383233747871266,48.47451521902257,0,0,0,0,False
2257,344.0257588874707,103950.75583689443,0.376602653558488,23,8,3.372363624690583,49.003897128955934,0,0,0,0,False
2258,336.63404445938943,127553.52479944947,0.681510975269757,23,12,3.7684516473253007,59.11544890531334,0,0,0,0,False
2259,295.2922475619284,142017.85487890366,0.5108438973358798,21,13,2.4906951925901835,59.49789293635172,0,0,0,0,False
2260,306.6871836347168,126565.49674046636,0.4475378695294479,26,13,3.400892473249069,49.37242319403795,0,0,0,0,False
2261,328.8182742832974,126989.1765812837,0.5386449431211386,18,11,3.3789957959521786,46.73879979229345,0.5607805879560189,0.0008542712130618219,161682.67998217515,167924.8168565103,True
2262,290.1755514836084,127320.54355914376,0.36804522811642576,23,10,3.388215729957463,44.09607045345184,0,0,0,0,False
2263,291.8293969191997,102559.58257538309,0.4154627671387461,19,11,1.3535999181972083,57.46461216963636,0.43711613329601334,0.0005408999544783356,85288.25192823727,98172.80630984249,True
2264,334.3759290905776,117603.1091975304,0.4592177358580567,20,13,2.0845106567138223,53.322000425397896,0.4811573908085863,0.0010297186012753145,112597.0601272259,118338.54207034194,True
2265,296.343093400508,129644.23303874188,0.5514008202519101,27,7,4.547072260333117,55.268811840661165,0,0,0,0,False
2266,349.5476107529133,124734.54605317775,0.37447527479547654,21,5,3.41249964232318,46.306010945860265,0,0,0,0,False
2267,301.75369464463046,114202.42192219374,0.33287682457466683,20,9,2.734173786277724,44.83891200043959,0.3464644359716897,2.10687896507934e-05,135882.73513478885,147742.00888347006,True
2268,323.626241062595,127345.42561846931,0.4853616931064357,17,8,2.096659012747904,49.0999125551279,0.5065767191622484,0.00021764840611931344,113699.67832057766,121100.79167619206,True
2269,319.5440148331059,137398.89188205326,0.6009414713519123,17,6,4.387187049525057,59.18279156591714,0.6322630678820494,3.3699538417525086e-05,197215.9042511747,204690.35292840237,True
2270,318.83685452534826,127627.4716032953,0.49118625821389084,15,7,3.1126979211530585,45.25152431266309,0.5108802211285574,0.0003615166774712952,151609.161976017,159764.21536858598,True
2271,322.67633954302664,103072.68005509513,0.48617745710151805,25,6,2.405168758840733,56.19760972847312,0,0,0,0,False
2272,292.25887895444265,142967.735649394,0.6752119083427236,17,12,3.977465359413734,42.716361364172776,0.6997405560593023,0.0051256200752334835,185602.30856984665,196984.2060963048,True
2273,310.9548664406266,108584.9272495301,0.6361359473249528,26,13,4.28816134842341,42.536488000704466,0,0,0,0,False
2274,293.00327996740447,140983.07917221755,0.3533330280642035,26,13,1.822548182682425,45.75909136000066,0,0,0,0,False
2275,330.8771006021059,147386.60377651377,0.34930440595216217,22,13,3.113763802756581,57.619281153876955,0,0,0,0,False
2276,316.8390451119139,111473.92575240001,0.5361389464821888,17,10,2.3746635682880592,55.965894630081,0.562733139079804,0.0011692085398217731,123507.30840562691,131755.82732621807,True
2277,322.5035451154736,134772.80121501922,0.39224700152106107,16,8,3.5803747071627336,53.2592730627557,0.41120978001411324,0.00024412189083015175,166305.91517634923,174438.334411717,True
2278,335.1578032034503,135144.00668780375,0.565180157063351,18,6,4.96989203939383,42.413473086177405,0.586113835521008,1.1634437245260453e-05,221639.04732108043,226663.5324866869,True
2279,337.77814396015674,124057.65706910877,0.6902908734579524,24,7,4.952811725323043,58.40490116509675,0,0,0,0,False
2280,316.4631763817005,145475.1609829711,0.6158016368596368,26,11,3.460393502128971,53.361610352284856,0,0,0,0,False
2281,319.5089719103568,103949.68583419433,0.5372488931087623,27,12,2.414502861927398,53.29887253404637,0,0,0,0,False
2282,314.25341672391653,108705.62467771818,0.6503562625337667,24,7,4.8815154666784535,42.58178901079902,0,0,0,0,False
2283,340.09767626853363,101451.12505621625,0.63345118635506,29,13,3.293019096397148,52.156284308235314,0,0,0,0,False
2284,329.90209310141825,133950.16757479528,0.5271520124146692,29,13,2.387298195865255,49.140937597448186,0,0,0,0,False
2285,347.5001698252443,124884.22496117401,0.4634617017437246,24,12,2.9442210698141666,49.64226673991979,0,0,0,0,False
2286,322.08990382252074,137083.22709969815,0.39075001036520723,24,5,4.068250943653147,58.077167404012265,0,0,0,0,False
2287,299.74462085256937,143051.36126313766,0.3467752143408051,21,5,4.922825969439726,40.014069931036744,0,0,0,0,False
2288,331.5862539886837,114731.17095601372,0.4541855040502719,22,6,1.5094299067364187,42.2176640587202,0,0,0,0,False
2289,312.17139348627893,130098.4715369893,0.6289317207335303,27,5,4.343248741545537,44.03884026527161,0,0,0,0,False
2290,318.32525603900086,119510.86140645793,0.6254746472221691,25,9,1.5184020566662708,49.67525018151567,0,0,0,0,False
2291,335.1810597404397,139720.75273627928,0.47731202986057797,22,7,1.837786683401512,50.10441645673173,0,0,0,0,False
2292,322.91613550834984,113384.34351692023,0.601493224019148,15,8,2.4289818955342346,56.016862502547355,0.6310150726753267,0.0013768797702781485,125911.2458892284,132825.8338563188,True
2293,327.2502209780492,102959.1140638033,0.6596390966325886,27,13,4.153717169224704,50.156082278272436,0,0,0,0,False
2294,321.7629237599183,106764.54198192229,0.5416834116789684,24,8,1.5005104386402297,49.4584601041762,0,0,0,0,False
2295,308.25374339886463,107579.8771367741,0.30323398885399294,16,5,2.201205816678275,40.444959250352184,0.3144088916864441,2.2263171906083037e-05,116600.46813847804,127623.3961421655,True
2296,346.56696179784774,107973.2833191124,0.4012080323354788,16,7,4.894572492079231,54.38530141053184,0.42101224661039555,8.658562131890319e-05,213963.71681329526,217925.19076740163,True
2297,326.487975947592,125272.36996780796,0.5653774829603209,15,13,3.8799653343213203,45.02672073683329,0.5858743456927198,0.04529062050713447,180771.98312732676,187253.95749520374,True
2298,291.2498593282215,103891.38473267843,0.4532399849872456,18,7,3.135646647800802,53.26111195677929,0.4749375909208633,2.8783607223415706e-05,150908.4511952351,163651.6894486149,True
2299,319.36080673917536,131767.5210992974,0.6292589839150026,18,5,3.3952604936301185,53.011262812861915,0.6583339814595032,9.4700392983131e-06,162040.80264912464,169394.44293418096,True
2300,313.13701055151205,121062.94365255664,0.5602124934010553,24,9,4.79862486252077,44.237377339087196,0,0,0,0,False
2301,298.04534660108794,119659.39155017301,0.5535272163991285,16,6,4.221434034250417,51.68538043131758,0.5787636822406124,6.786375511261788e-05,192055.19878676912,203188.81806643083,True
2302,303.65383687511337,126136.72017121865,0.37192838988170507,18,11,3.355427687311762,49.28405334505407,0.38855034218877826,0.0005357896893576776,158435.71041150554,169745.09962750488,True
2303,300.77382495382716,123089.2171409842,0.3174710102324447,22,12,3.322646044039666,59.09693689304237,0,0,0,0,False
2304,322.7433712751446,122168.44366756605,0.5831179308225898,18,12,1.580707218955918,54.97724207598453,0.6111382287417054,0.004093166518214625,94776.35732976459,101809.35936719508,True
2305,342.7858302446545,114769.36723009923,0.32814306734583387,22,8,3.595528333391772,53.16598229472417,0,0,0,0,False
2306,328.13786374096344,146305.66993949364,0.3607682262365542,16,9,3.173494023394797,40.71146929327705,0.3740083026282772,0.0005305730904347622,152871.93360585772,160247.87820106422,True
2307,317.83776243633565,112158.65322544539,0.30541647249593423,29,9,3.078485754051684,57.6696313818579,0,0,0,0,False
2308,332.1912990420804,127868.87690383209,0.3137349201399136,21,11,1.21636836766889,43.28733996110517,0,0,0,0,False
2309,321.9131567890144,118513.93324666304,0.6735709582562557,22,9,1.4435955346678757,54.397028546912644,0,0,0,0,False
2310,325.15465792095114,117917.17377023505,0.5636231773215148,27,12,4.687222706566823,43.38980457984304,0,0,0,0,False
2311,290.2646036677951,143552.4316002751,0.33798770457003147,28,12,1.8212468664867985,45.86566883329828,0,0,0,0,False
2312,290.4439153609722,105984.26048860118,0.42753491878999467,15,12,4.938900486011694,41.964383103619134,0.4431297933408058,0.01172184631635463,218573.7372326941,231582.3550912257,True
2313,305.15868990887765,107118.40732486671,0.5705583934088432,19,10,3.161760577692934,44.37829695495041,0.592680677467869,0.00019184740619480894,154270.37853205428,164195.38899550095,True
2314,308.1867504795754,103830.38542346998,0.46804540397754135,16,6,1.5612131334354615,51.491482075587555,0.4896141728894795,0.00011573660224201566,93715.20558391024,103730.61197354153,True
2315,344.36629678836067,144723.79077738815,0.6528345498215675,21,5,4.214217394378306,52.77821307068784,0,0,0,0,False
2316,344.27045895427295,129135.08699571237,0.38096854821576587,26,12,1.2334543698182143,53.42082123456883,0,0,0,0,False
2317,325.26180289789374,103443.95263821355,0.36570852328764286,28,6,1.2095101583137462,58.5013583440644,0,0,0,0,False
2318,291.8607355675908,146319.436506763,0.653131152403337,27,13,1.7045739391531165,56.0852077518805,0,0,0,0,False
2319,336.30093916708444,106935.99731061283,0.34794347825089195,15,11,2.0379136821051738,44.813611676836956,0.36177801350393973,0.007984890091422574,110718.29195497053,116788.7006620267,True
2320,303.6629164796296,120595.02931459752,0.4790452740988649,23,10,1.6857533593660887,41.66523340951737,0,0,0,0,False
2321,333.0136831724522,131051.01870063295,0.35563726806802953,21,5,1.9574243698826035,42.99532561634695,0,0,0,0,False
2322,348.9670625864547,106903.61056973196,0.6773069983741038,16,7,3.0200733865879466,50.24610718570356,0.7066369591128476,0.00027335489198799216,148845.82934926738,150940.92946107572,True
2323,332.21549840055667,146079.0987954901,0.611122188553876,15,6,3.4107851365959982,42.49113144830117,0.6336133506234705,0.00020849687048315752,164107.63080836297,169399.6818790889,True
2324,336.4035813547552,129101.4542813937,0.663811797130307,21,13,1.891086178416853,43.7921093012439,0,0,0,0,False
2325,308.85200369779767,112012.18719148074,0.36722260380117566,18,5,2.4977018865486684,51.835759429307124,0.38456274295482257,5.354012543812797e-06,126875.38380896457,137387.60648603266,True
